Dates,USA,India,Brazil,Russia,France,UK,Turkey,Italy,Spain,Germany,Colombia,Argentina,Mexico,Poland,Iran,Ukraine,Peru,South Africa,Netherlands,Indonesia,Czechia,Belgium,Romania,Chile,Iraq,Canada,Bangladesh,Pakistan,Philippines,Morocco,Switzerland,Israel,Sweden,Portugal,Saudi Arabia,Austria,Serbia,Hungary,Jordan,Nepal,Panama,Georgia,Japan,Azerbaijan,Ecuador,Croatia,UAE,Bulgaria,Belarus,Lebanon,Slovakia,Dominican Republic,Costa Rica,Armenia,Bolivia,Kazakhstan,Denmark,Kuwait,Qatar,Moldova,Guatemala,Greece,Palestine,Egypt,Tunisia,Lithuania,Oman,Ethiopia,Honduras,Slovenia,Venezuela,Bosnia and Herzegovina,Paraguay,Malaysia,Algeria,Libya,Kenya,Bahrain,China,Ireland,Nigeria,North Macedonia,Kyrgyzstan,Uzbekistan,Singapore,S. Korea,Albania,Ghana,Afghanistan,Norway,Montenegro,Luxembourg,El Salvador,Sri Lanka,Latvia,Finland,Uganda,Australia,Cameroon,Estonia,Sudan,Namibia,Zambia,Cyprus,Senegal,Mozambique,Madagascar,Angola,Uruguay,Botswana,Guinea,Maldives,Mauritania,Tajikistan,Zimbabwe,Jamaica,Malta,Cabo Verde,Cuba,Syria,Belize,Haiti,Gabon,Hong Kong,Eswatini,Rwanda,Andorra,Bahamas,Trinidad and Tobago,Mali,Malawi,Guyana,Burkina Faso,Thailand,Nicaragua,Suriname,Djibouti,Iceland,Equatorial Guinea,Somalia,Gambia,Togo,South Sudan,Benin,Niger,Lesotho,Sierra Leone,Guinea-Bissau,San Marino,New Zealand,Yemen,Liechtenstein,Chad,Liberia,Vietnam,Mongolia,Sao Tome and Principe,Eritrea,Saint Martin,Monaco,Burundi,Papua New Guinea,Comoros,Bhutan,Faeroe Islands,Mauritius,Tanzania,Isle of Man,Cambodia,Barbados,Saint Lucia,Seychelles,Antigua and Barbuda,Brunei,Grenada,St. Vincent Grenadines,Dominica,British Virgin Islands,Fiji,Laos,Timor-Leste,Saint Kitts and Nevis,Solomon Islands,Western Sahara
01-12-2020,"8,228,549","8,889,585","5,601,804","1,803,467","162,281",,"404,727","757,507",,"758,800","1,210,489","1,257,227","823,586","597,589","677,963","355,172","894,741","731,242",,"454,879","451,607","37,474","360,934","526,604","484,570","299,972","383,224","343,286","398,782","305,291","250,200","323,997",,"212,942","347,176","221,692","31,536","64,802","155,026","216,594","144,462","117,560","123,445","76,897","169,804","108,231","155,667","50,565","115,587","83,034","68,859","115,219","87,526","110,365","121,702","116,863","64,757","137,625","136,306","95,354","110,944","9,989","65,938","102,718","70,851","15,077","115,441","73,808","48,073","55,476","97,326","52,769","58,453","56,311","53,809","54,209","55,344","85,141","81,631","23,364","63,282","38,946","64,711","70,337","58,134","27,885","18,849","50,547","36,907","27,414","24,131","26,086","35,839","17,815","1,806","16,800","8,989","25,602","22,177","7,536","10,302","13,535","17,059","2,057","15,627","13,729","16,657","7,851","4,357","7,912","12,045","11,939","7,732","11,599","8,489","6,219","7,748","10,329","7,631","3,560","3,151","8,023","9,066","5,360","6,006","5,516","5,873","5,889","5,771","3,206","5,455","4,392","2,593","3,811","4,225","5,194","5,584","5,187","5,009","3,417","3,601","2,478","2,954","2,839","1,210","1,278","1,836","2,327","1,299","1,962","1,510","1,088","1,525","1,343","1,179",358,933,498,641,556,575,597,586,381,498,456,183,338,304,250,131,162,130,145,30,79,63,71,33,26,30,19,5,8.0
02-12-2020,"8,333,255","8,938,116","5,656,498","1,830,349","164,029",,"409,320","784,595",,"779,500","1,217,647","1,263,251","829,817","622,980","688,054","369,054","896,978","732,531",,"458,880","455,177","37,924","371,231","528,034","484,570","304,888","385,786","345,365","399,005","310,193","257,600","324,645",,"220,877","347,513","233,657","31,536","65,888","162,959","218,161","145,518","121,621","125,470","79,162","169,804","110,355","156,380","53,000","115,587","83,034","71,738","115,530","87,721","111,795","122,495","117,362","64,757","138,134","136,513","95,918","111,574","9,989","66,989","102,816","72,473","25,278","115,613","74,917","48,073","57,447","97,562","53,724","58,949","56,969","54,405","54,712","55,610","85,357","81,649","23,364","63,430","40,188","65,189","70,534","58,139","28,065","19,384","50,547","37,026","27,414","24,637","26,156","35,839","18,304","1,823","18,100","9,044","25,612","22,177","7,608","10,369","13,600","17,059","2,057","15,657","13,778","16,657","7,932","4,483","7,912","12,154","11,968","7,764","11,640","8,643","6,364","7,887","10,366","7,658","3,624","3,151","8,023","9,066","5,394","6,017","5,544","5,940","5,934","5,807","3,241","5,465","4,436","2,644","3,822","4,225","5,197","5,587","5,187","5,009","3,480","3,607","2,515","2,954","2,839","1,219","1,278","1,838","2,327","1,334","1,963","1,514","1,110","1,532","1,343","1,201",358,934,498,641,559,575,597,586,386,500,463,183,340,304,255,138,162,130,145,30,80,63,71,33,26,30,19,5,8.0
03-12-2020,"8,468,702","8,998,066","5,698,353","1,859,851","165,563",,"418,331","846,809",,"800,000","1,225,635","1,268,358","836,567","646,560","699,315","384,426","899,213","734,305",,"462,553","461,599","38,261","381,001","529,501","487,863","311,427","388,379","346,951","399,325","314,237","257,600","325,874",,"223,446","347,881","238,127","31,536","67,033","173,369","220,272","146,576","124,568","129,241","81,234","169,804","113,509","157,035","55,206","118,924","83,034","74,273","115,992","88,226","113,228","123,673","118,004","67,416","138,674","136,741","97,549","112,719","9,989","68,250","102,949","73,607","26,836","115,866","77,385","48,877","59,469","98,030","56,050","59,465","57,917","54,990","55,304","56,464","85,463","81,667","23,364","63,839","41,656","65,589","70,712","58,145","28,352","20,484","50,547","37,302","27,414","25,409","26,497","35,839","19,032","1,848","18,100","9,044","25,618","22,177","8,182","10,493","13,697","17,102","2,057","15,697","14,014","16,657","8,139","4,584","7,912","12,204","12,001","7,780","11,677","8,643","6,614","8,015","10,422","7,714","3,689","3,151","8,091","9,089","5,423","6,032","5,575","5,988","5,934","5,843","3,263","5,471","4,530","2,667","3,832","4,225","5,200","5,587","5,216","5,023","3,480","3,609","2,543","2,966","2,839","1,227","1,278","1,838","2,327","1,356","1,974","1,518","1,169","1,539","1,343","1,209",365,934,498,641,563,575,597,586,386,500,465,183,344,304,255,141,162,133,145,30,80,63,71,33,26,30,19,5,8.0
04-12-2020,"8,561,427","9,016,289","5,725,010","1,888,752","166,940",,"418,331","846,809",,"820,600","1,233,115","1,274,675","843,231","666,413","708,106","397,809","901,544","739,367",,"466,178","468,302","38,577","390,212","530,470","489,772","314,608","390,951","350,305","399,345","318,987","260,600","326,966",,"229,018","347,881","243,775","31,536","68,525","173,369","221,847","148,396","126,904","129,241","83,800","169,804","117,148","157,035","57,141","118,924","84,142","77,142","115,992","91,424","114,990","124,015","118,643","68,632","138,674","136,872","97,549","112,719","9,989","70,206","103,082","73,607","27,760","115,866","77,385","48,953","59,469","98,521","56,050","60,086","59,061","55,538","56,048","67,788","85,598","81,679","23,364","64,291","41,656","66,113","70,861","58,145","28,611","20,484","50,547","37,347","27,414","25,866","27,356","36,286","19,438","1,849","18,100","9,110","25,629","22,177","8,549","10,672","13,774","17,102","2,057","15,707","14,030","16,657","8,244","4,707","8,978","12,270","12,154","7,785","11,718","8,754","6,614","8,120","10,454","7,770","3,748","3,571","8,114","9,089","5,465","6,044","5,596","6,066","5,934","5,861","3,281","5,472","4,618","2,679","3,839","4,225","5,203","5,591","5,223","5,023","3,480","3,610","2,567","2,977","2,907","1,227","1,278","1,840","2,327","1,356","1,983","1,525","1,169","1,539","1,358","1,220",365,937,498,641,570,575,597,590,386,500,465,183,344,304,257,141,162,133,146,30,80,63,71,33,26,30,19,5,8.0
05-12-2020,"8,658,882","9,058,003","5,744,369","1,888,752","168,352",,"423,142","872,385",,"820,600","1,240,990","1,281,955","852,719","666,413","708,106","397,809","903,958","740,450",,"466,178","473,994","38,858","390,212","531,543","489,772","320,096","390,951","352,529","399,345","323,814","260,600","327,162",,"234,038","348,238","243,775","31,536","68,525","177,195","221,847","150,051","126,904","131,176","83,800","169,804","117,148","157,828","59,677","120,571","86,019","77,142","116,169","95,789","114,990","124,390","119,419","68,632","139,148","136,872","98,276","113,273","9,989","70,206","103,191","75,464","27,760","115,866","78,619","48,953","60,957","98,879","57,545","60,644","59,061","56,079","56,048","68,110","85,710","81,694","23,364","64,467","42,241","66,113","70,861","58,152","28,917","20,974","50,924","37,347","27,414","26,414","28,029","36,286","19,438","1,849","18,100","9,117","25,631","23,344","8,549","10,672","13,874","17,145","2,057","15,707","14,160","16,657","8,299","4,826","8,978","12,270","12,199","7,812","11,758","8,802","6,730","8,120","10,496","7,858","3,811","3,725","8,124","9,106","5,465","6,066","5,672","6,130","5,976","5,884","3,307","5,472","4,695","2,687","3,839","4,225","5,205","5,592","5,223","5,023","3,480","3,613","2,599","2,977","2,907","1,237","1,278","1,842","2,327","1,381","1,994","1,534","1,183","1,555","1,358","1,220",368,937,508,641,571,575,597,590,387,500,465,183,344,305,257,141,168,133,146,39,80,72,71,33,26,30,19,5,8.0
06-12-2020,"8,789,706","9,107,778","5,761,363","1,937,738","169,358",,"427,242","896,308",,"835,700","1,249,702","1,288,785","859,463","706,720","730,798","418,581","905,696","744,298",,"474,771","476,685","39,185","405,612","531,543","493,567","324,882","395,960","355,012","408,634","327,693","260,600","327,972",,"240,203","348,879","252,765","31,536","71,682","182,463","225,805","151,247","133,511","133,443","88,497","169,804","124,439","159,132","60,673","124,774","88,096","82,666","116,329","95,789","116,796","124,596","120,178","70,876","140,035","137,276","99,606","113,870","9,989","72,773","103,324","76,441","30,390","116,354","79,579","49,096","63,580","98,879","58,625","61,283","61,273","56,617","56,702","68,532","85,876","81,706","23,364","64,650","42,872","66,993","71,173","58,158","29,128","21,286","51,019","37,782","27,414","26,809","28,029","36,525","20,460","1,866","18,100","9,117","25,639","23,344","8,959","10,942","13,908","17,173","2,057","15,776","14,343","16,927","8,335","4,946","8,978","12,355","12,264","7,835","11,833","8,844","6,866","8,396","10,541","7,909","3,879","3,752","8,146","9,106","5,567","6,078","5,696","6,171","5,995","5,907","3,334","5,476","4,733","2,697","3,853","4,225","5,207","5,592","5,269","5,023","3,480","3,615","2,624","2,977","2,907","1,237","1,278","1,843","2,327","1,412","1,997","1,547","1,183","1,561","1,358","1,220",384,937,508,641,572,575,597,600,387,500,465,183,344,306,260,158,168,133,147,39,80,72,71,33,26,30,20,5,8.0
07-12-2020,"8,857,885","9,144,375","5,776,182","1,956,588","169,586",,"431,253","913,494",,"863,300","1,257,410","1,294,692","866,186","722,446","742,955","423,704","907,654","744,780",,"479,202","478,094","39,267","409,121","534,789","493,567","329,138","398,623","356,542","408,702","331,301","260,600","329,586",,"243,055","349,168","256,811","31,536","74,283","187,444","227,433","152,890","137,499","135,277","88,497","174,188","127,882","159,711","62,246","126,084","90,229","84,850","116,873","95,789","117,649","124,799","120,799","71,882","140,341","137,276","101,244","114,315","9,989","74,053","103,501","76,441","30,449","116,506","80,831","49,456","63,999","99,494","58,625","61,948","62,306","57,146","57,380","68,929","86,030","81,719","23,364","64,774","43,646","67,400","71,315","58,160","29,301","21,617","51,063","37,984","27,414","26,999","28,029","36,525","20,804","1,866","18,100","9,175","25,642","23,344","9,009","11,021","13,939","17,211","2,057","15,806","14,416","16,927","8,338","5,062","8,978","12,355","12,321","7,849","11,833","8,880","6,998","8,497","10,596","7,963","3,943","3,849","8,146","9,106","5,626","6,090","5,696","6,238","5,995","5,937","3,369","5,476","4,759","2,711","3,868","4,225","5,210","5,593","5,272","5,036","3,480","3,615","2,653","2,977","2,922","1,237","1,278","1,846","2,327","1,438","1,998","1,549","1,235","1,564","1,358","1,224",384,937,508,641,574,575,597,600,388,501,465,183,344,306,260,158,168,134,147,41,80,72,71,33,26,30,20,5,8.0
08-12-2020,"8,982,246","9,177,645","5,801,067","1,956,588","170,285",,"436,270","933,132",,"863,300","1,267,595","1,300,696","873,555","722,446","742,955","423,704","909,389","745,750",,"479,202","478,094","39,267","409,121","536,267","495,725","338,735","398,623","356,542","408,702","334,269","279,900","330,188",,"245,843","349,168","256,811","31,536","74,283","192,033","227,433","154,330","137,499","136,903","90,278","174,188","127,882","159,711","65,616","126,084","90,229","84,850","117,402","102,855","117,649","124,981","120,799","71,882","140,341","137,494","101,938","114,697","9,989","74,053","103,703","77,798","30,449","116,506","82,803","49,456","63,999","99,494","59,488","62,603","62,306","57,648","57,380","69,414","86,215","81,732","23,364","64,947","44,705","67,400","71,315","58,168","29,650","22,180","51,063","37,984","27,414","27,651","29,792","36,735","20,804","1,866","18,100","9,374","25,644","23,344","9,009","11,184","13,949","17,211","2,057","15,806","14,429","16,927","8,353","5,240","9,400","12,465","12,437","7,849","11,881","8,972","7,146","8,497","10,676","7,997","4,000","3,943","8,148","9,132","5,626","6,094","5,696","6,293","6,003","5,962","3,377","5,476","4,779","2,721","3,868","4,225","5,214","5,596","5,272","5,036","3,529","3,615","2,677","2,977","2,922","1,239","1,278","1,846","2,337","1,438","2,006","1,554","1,235","1,571","1,358","1,224",384,940,517,641,577,630,597,600,388,501,478,183,344,306,260,165,168,134,147,41,80,72,71,33,26,30,21,5,8.0
09-12-2020,"9,087,069","9,215,581","5,854,709","1,981,526","171,868",,"441,515","958,629",,"863,300","1,278,326","1,305,587","881,050","738,845","754,224","436,564","911,113","753,072",,"483,497","484,781","40,258","416,797","537,727","498,064","344,200","401,194","372,271","408,790","337,719","279,900","331,131",,"252,428","349,414","262,314","31,536","75,281","197,058","229,054","155,870","141,392","138,994","93,411","174,188","130,869","160,295","69,028","127,528","93,100","87,433","117,804","105,686","119,147","125,230","122,291","73,052","140,638","137,708","102,565","115,406","9,989","75,257","103,913","80,082","32,399","116,720","84,948","49,781","65,240","100,476","60,210","63,243","64,056","58,146","57,837","69,839","86,348","81,743","23,364","65,110","45,621","68,367","71,609","58,176","30,177","22,527","51,319","38,033","27,414","28,052","29,792","36,951","21,258","1,866","18,100","9,374","25,647","23,344","9,446","11,184","14,004","17,268","2,057","15,864","14,437","16,927","8,470","5,415","9,400","12,465","12,487","7,904","11,926","9,062","7,292","8,641","10,712","8,047","4,059","4,012","8,148","9,132","5,696","6,137","5,715","6,367","6,003","5,996","3,416","5,482","4,870","2,742","3,880","4,225","5,217","5,597","5,292","5,036","3,529","3,631","2,691","3,003","2,922","1,239","1,278","1,847","2,337","1,438","2,008","1,382","1,235","1,573","1,358","1,224",384,944,517,675,580,630,601,605,393,502,478,183,344,307,263,169,168,134,147,41,80,72,71,35,28,30,21,5,8.0
10-12-2020,"9,226,411","9,253,306","5,901,511","2,007,792","173,247",,"447,361","997,895",,"902,100","1,287,597","1,311,488","889,168","768,241","765,639","451,118","912,501","754,658",,"487,445","489,759","40,541","425,816","539,171","499,846","350,011","405,966","374,301","408,942","341,685","283,000","332,089",,"254,700","349,624","265,815","31,536","76,270","202,058","230,537","156,870","145,287","140,622","96,330","174,188","133,255","161,084","72,078","129,950","94,042","89,769","118,008","107,624","120,532","125,490","123,215","74,367","140,989","137,881","103,973","115,931","9,989","76,893","104,074","81,204","33,708","117,034","87,244","50,888","67,437","100,952","61,322","63,891","65,124","58,146","58,578","70,194","86,518","81,754","23,364","65,242","46,352","68,367","71,609","58,182","30,637","23,072","51,424","38,150","34,463","28,461","29,792","37,172","21,800","1,866","18,100","9,510","25,663","23,344","9,860","11,344","14,195","17,295","2,057","15,904","14,684","16,927","8,579","5,564","9,400","12,548","12,591","7,925","11,968","9,147","7,390","8,720","10,760","8,137","4,114","4,075","8,170","9,155","5,783","6,175","5,715","6,452","6,032","6,036","3,454","5,487","4,888","2,742","3,888","4,225","5,217","5,599","5,302","5,048","3,529","3,631","2,699","3,003","2,972","1,241","1,283","1,847","2,337","1,492","2,008","1,383","1,270","1,581","1,358","1,225",384,946,517,675,585,630,601,605,395,503,478,183,344,307,264,177,168,138,147,41,80,72,71,35,28,30,23,5,8.0
11-12-2020,"9,331,083","9,290,834","5,931,777","2,059,840","174,658",,"1,154,333","1,027,994",,"942,100","1,296,420","1,318,187","896,130","815,356","787,853","480,348","914,600","756,671",,"496,886","497,828","40,789","443,168","540,288","503,897","355,735","414,318","379,092","409,329","345,934","288,400","333,701",,"259,548","349,872","273,503","31,536","78,700","206,638","232,872","157,888","150,461","143,006","99,892","174,188","140,898","162,435","75,232","132,085","95,737","93,533","118,770","109,855","123,474","125,716","124,056","75,664","141,259","138,194","105,238","116,442","9,989","81,166","104,281","82,193","36,168","117,327","88,975","50,948","70,733","101,384","62,592","64,527","67,173","59,135","59,222","71,254","86,684","81,762","23,364","65,474","47,364","69,341","71,921","58,188","31,157","23,609","51,518","38,266","34,463","29,054","30,898","37,172","22,831","1,866","20,000","9,605","25,665","23,344","10,533","11,673","14,218","17,307","2,057","16,015","14,715","16,927","8,679","5,747","9,940","12,598","12,621","7,957","12,009","9,253","7,522","8,935","10,836","8,212","4,174","4,141","8,170","9,155","5,996","6,221","5,789","6,505","6,032","6,060","3,502","5,489","4,925","2,792","3,903","4,225","5,218","5,605","5,323","5,048","3,529","3,645","2,714","3,003","2,972","1,249","1,302","1,847","2,337","1,524","2,010","1,383","1,296","1,587","1,358","1,238",384,947,525,675,591,640,601,605,395,503,478,183,344,307,269,186,182,138,147,41,81,76,72,35,33,30,23,5,8.0
12-12-2020,"9,507,419","9,323,792","5,954,745","2,059,840","175,891",,"1,154,333","1,052,163",,"942,100","1,304,299","1,324,792","904,042","815,356","787,853","480,348","916,249","758,373",,"496,886","497,828","40,789","443,168","541,345","503,897","362,293","414,318","379,092","409,329","349,821","291,500","333,900",,"263,648","350,108","273,503","31,536","78,700","209,746","232,872","159,070","150,461","145,014","103,550","174,188","140,898","162,435","79,522","133,930","97,647","93,533","118,877","112,622","123,474","125,716","124,729","76,927","141,569","138,194","106,471","117,013","9,989","81,166","104,499","83,162","36,168","117,327","91,209","50,948","70,733","101,823","63,733","65,176","67,173","59,590","59,839","71,579","86,867","81,774","23,364","65,722","48,170","69,341","71,921","58,192","31,493","24,136","51,518","38,266","34,463","29,462","31,678","37,172","22,831","1,866","20,000","9,646","25,669","23,851","10,533","11,673","14,332","17,329","2,057","16,015","14,793","16,927","8,798","5,941","9,940","12,626","12,640","7,957","12,009","9,324","7,667","8,935","10,894","8,290","4,243","4,219","8,214","9,182","5,996","6,279","5,826","6,598","6,043","6,103","3,537","5,490","4,944","2,792","3,903","4,225","5,220","5,608","5,323","5,048","3,529","3,645","2,726","3,003","2,972","1,269","1,302","1,850","2,337","1,555","2,010","1,383","1,296","1,595","1,358","1,238",384,947,525,675,594,640,601,605,395,503,478,183,344,307,269,186,182,138,147,41,81,76,72,35,33,30,23,5,8.0
13-12-2020,"9,644,325","9,357,464","5,969,706","2,085,958","175,891",,"1,581,565","1,076,891",,"957,500","1,310,425","1,330,160","911,965","840,541","800,853","501,564","916,335","760,118",,"501,376","504,666","40,789","451,477","543,083","505,669","368,474","417,503","383,000","409,433","353,098","291,500","335,693",,"268,453","350,347","277,883","31,536","79,769","213,344","234,231","160,641","158,183","147,524","107,635","174,188","144,691","163,048","81,757","135,922","98,584","95,416","119,616","112,622","125,169","126,092","124,729","78,236","141,825","138,347","107,733","117,615","9,989","83,123","104,710","84,218","38,768","117,327","92,449","51,410","72,290","102,289","65,289","65,852","68,084","60,028","59,839","72,596","87,025","81,785","23,364","65,850","48,726","69,794","72,243","58,197","31,814","24,520","51,676","38,384","34,463","29,614","31,678","37,667","23,304","1,866","20,000","9,744","25,674","23,851","10,626","12,227","14,582","17,339","2,057","16,059","14,795","16,992","8,841","6,155","9,940","12,657","12,659","8,022","12,050","9,359","7,799","9,079","10,922","8,371","4,319","4,279","8,241","9,182","6,114","6,331","5,892","6,629","6,043","6,126","3,566","5,491","5,044","2,858","3,923","4,225","5,221","5,612","5,346","5,058","3,529","3,645","2,745","3,043","2,972","1,276","1,319","1,850","2,337","1,575","2,015","1,383","1,296","1,603","1,358","1,238",384,947,564,675,596,640,601,606,400,506,478,183,344,307,269,197,182,138,147,41,81,81,72,35,33,30,23,5,8.0
