Dates,USA,India,Brazil,Russia,France,UK,Turkey,Italy,Spain,Germany,Colombia,Argentina,Mexico,Poland,Iran,Ukraine,Peru,South Africa,Netherlands,Indonesia,Czechia,Belgium,Romania,Chile,Iraq,Canada,Bangladesh,Pakistan,Philippines,Morocco,Switzerland,Israel,Sweden,Portugal,Saudi Arabia,Austria,Serbia,Hungary,Jordan,Nepal,Panama,Georgia,Japan,Azerbaijan,Ecuador,Croatia,UAE,Bulgaria,Belarus,Lebanon,Slovakia,Dominican Republic,Costa Rica,Armenia,Bolivia,Kazakhstan,Denmark,Kuwait,Qatar,Moldova,Guatemala,Greece,Palestine,Egypt,Tunisia,Lithuania,Oman,Ethiopia,Honduras,Slovenia,Venezuela,Bosnia and Herzegovina,Paraguay,Malaysia,Algeria,Libya,Kenya,Bahrain,China,Ireland,Nigeria,North Macedonia,Kyrgyzstan,Uzbekistan,Singapore,S. Korea,Albania,Ghana,Afghanistan,Norway,Montenegro,Luxembourg,El Salvador,Sri Lanka,Latvia,Finland,Uganda,Australia,Cameroon,Estonia,Sudan,Namibia,Zambia,Cyprus,Senegal,Mozambique,Madagascar,Angola,Uruguay,Botswana,Guinea,Maldives,Mauritania,Tajikistan,Zimbabwe,Jamaica,Malta,Cabo Verde,Cuba,Syria,Belize,Haiti,Gabon,Hong Kong,Eswatini,Rwanda,Andorra,Bahamas,Trinidad and Tobago,Mali,Malawi,Guyana,Burkina Faso,Thailand,Nicaragua,Suriname,Djibouti,Iceland,Equatorial Guinea,Somalia,Gambia,Togo,South Sudan,Benin,Niger,Lesotho,Sierra Leone,Guinea-Bissau,San Marino,New Zealand,Yemen,Liechtenstein,Chad,Liberia,Vietnam,Mongolia,Sao Tome and Principe,Eritrea,Saint Martin,Monaco,Burundi,Papua New Guinea,Comoros,Bhutan,Faeroe Islands,Mauritius,Tanzania,Isle of Man,Cambodia,Barbados,Saint Lucia,Seychelles,Antigua and Barbuda,Brunei,Grenada,St. Vincent Grenadines,Dominica,British Virgin Islands,Fiji,Laos,Timor-Leste,Saint Kitts and Nevis,Solomon Islands,Western Sahara,Marshall Islands,Vanuatu
08-12-2020,"15,369,046","9,703,908","6,628,065","2,488,912","2,295,908","1,737,960","860,432","1,742,557","1,715,700","1,200,006","1,377,100","1,466,309","1,182,249","1,067,870","1,051,374","821,947","975,116","817,878","564,291","581,550","546,833","591,756","517,236","562,142","566,015","423,054","479,743","420,294","441,399","381,188","354,306","346,797","278,912","325,071","358,922","305,693","226,209","254,148","244,069","241,995","179,230","164,976","162,067","149,765","198,244","152,239","177,577","164,185","148,953","138,096","117,283","149,138","146,421","142,344","145,657","136,983","92,649","144,599","140,086","117,495","125,674","116,721","99,758","118,847","104,329","76,036","125,115","113,735","111,023","86,288","104,442","94,944","88,723","74,294","88,825","87,097","88,579","88,111","86,646","74,468","69,645","68,332","75,395","74,053","58,273","38,755","43,683","52,274","48,136","38,703","38,562","38,476","40,345","28,580","21,520","27,881","23,200","27,984","24,752","15,226","19,747","15,219","17,931","12,867","16,553","16,326","17,513","15,648","7,505","12,058","13,264","13,213","9,679","12,469","10,839","11,184","10,659","11,098","8,906","8,490","7,953","9,399","9,278","6,976","6,529","6,191","7,084","7,579","6,775","5,290","6,051","5,697","3,315","4,107","5,838","5,325","5,708","5,496","5,166","4,579","3,770","3,111","3,181","3,073","1,894","2,150","2,428","2,444","1,800","2,085","2,383","1,397","1,728","1,676","1,367",887,"1,002",649,717,641,698,671,616,430,510,511,509,370,348,287,270,184,146,151,43,87,85,72,44,41,31,25,17,10,4,1
09-12-2020,"15,591,709","9,735,975","6,675,915","2,515,009","2,309,621","1,750,241","893,630","1,757,394","1,715,700","1,218,325","1,384,610","1,469,919","1,193,255","1,076,180","1,062,397","832,758","976,621","821,889","570,437","586,842","551,070","594,572","524,675","563,534","568,138","429,035","481,945","426,142","442,785","384,088","358,568","348,968","297,732","327,976","359,115","308,070","234,027","256,367","247,131","243,377","181,166","169,649","163,929","154,152","198,752","154,852","178,837","168,165","150,602","139,135","119,232","149,630","147,430","142,928","145,846","138,382","94,799","144,900","140,203","119,204","126,473","118,045","101,109","119,281","105,445","77,426","125,325","114,266","111,707","87,936","105,384","96,021","89,421","75,306","89,416","87,986","89,100","88,294","86,661","74,682","70,195","69,452","76,012","74,352","58,285","39,432","44,436","52,500","48,366","39,163","39,153","38,864","40,551","29,378","22,104","28,242","23,200","27,992","24,752","15,510","19,747","15,298","17,963","13,286","16,596","16,373","17,473","15,729","7,806","12,058","13,264","13,248","9,876","12,511","10,912","11,271","10,699","11,118","8,982","8,580","8,013","9,399","9,278","7,076","6,563","6,237","7,127","7,579","6,782","5,442","6,051","5,700","3,469","4,151","5,887","5,326","5,714","5,506","5,166","4,579","3,776","3,132","3,181","3,073","1,987","2,150","2,428","2,444","1,800","2,088","2,078","1,404","1,729","1,676","1,377",893,"1,005",649,801,648,716,684,617,433,514,515,509,370,354,289,270,184,146,152,43,87,85,72,44,41,31,25,17,10,4,1
10-12-2020,"15,820,042","9,767,371","6,730,118","2,541,199","2,324,216","1,766,819","925,342","1,770,149","1,725,473","1,242,253","1,392,133","1,475,222","1,205,229","1,088,346","1,072,620","845,343","977,312","828,598","576,965","592,900","556,927","597,643","532,040","564,778","569,873","435,330","484,104","429,280","444,164","388,184","363,654","350,271","304,793","332,073","359,274","311,002","241,831","259,588","250,219","244,433","182,977","174,383","165,840","158,555","199,228","159,372","180,150","171,493","152,453","140,409","121,796","150,161","148,688","144,066","146,060","139,159","97,357","145,204","140,353","120,970","127,127","119,720","102,992","119,702","106,856","80,556","125,490","114,834","112,792","90,075","105,852","97,317","90,146","76,265","90,014","88,522","89,661","88,495","86,673","74,900","70,669","69,954","76,012","74,352","58,291","40,098","45,188","52,622","48,540","39,525","39,607","38,864","40,741","30,072","22,816","28,732","25,059","28,000","24,963","16,054","20,084","15,472","18,062","13,286","16,665","16,440","17,473","15,804","8,104","12,058","13,325","13,274","10,105","12,551","11,007","11,369","10,778","11,192","9,106","8,675","8,519","9,434","9,300","7,180","6,612","6,278","7,162","7,585","6,808","5,469","6,051","5,732","3,469","4,169","5,887","5,333","5,717","5,516","5,183","4,579","3,776","3,151","3,181","3,090","2,078","2,164","2,434","2,444","1,834","2,088","2,079","1,432","1,732","1,676","1,381",898,"1,005",649,801,655,720,684,617,433,519,515,509,370,356,290,271,184,146,152,43,90,85,72,44,41,31,25,17,10,4,1
11-12-2020,"16,044,308","9,796,992","6,783,543","2,597,711","2,337,966","1,787,783","1,748,567","1,787,147","1,734,386","1,271,092","1,399,911","1,482,216","1,217,126","1,115,201","1,092,407","872,228","979,111","836,764","585,685","605,243","569,205","600,397","545,567","566,440","572,600","442,069","487,849","432,327","447,039","391,529","373,831","352,968","312,728","335,207","359,415","316,581","249,224","271,200","253,121","246,694","185,424","183,099","168,573","162,774","200,379","168,388","182,601","174,568","154,392","142,187","127,087","151,721","149,815","146,317","146,385","139,995","100,489","145,495","140,680","122,685","127,786","121,253","106,622","120,147","107,814","86,949","125,669","115,360","113,207","93,734","106,280","98,603","90,958","80,309","90,579","89,183","90,305","88,632","86,688","75,203","71,344","70,883","76,718","74,664","58,305","40,786","46,061","52,738","48,826","40,023","40,165","40,037","40,741","30,613","24,386","30,073","25,730","28,011","24,963","16,956","20,468","15,773","18,091","13,649","16,893","16,521","17,473","15,925","8,487","12,501","13,368","13,308","10,268","12,588","11,081","11,443","10,980","11,203","9,181","8,787","8,805","9,434","9,300","7,378","6,633","6,349","7,190","7,585","6,833","5,576","6,053","5,811","3,579","4,180","5,887","5,337","5,717","5,539","5,183","4,579","3,779","3,182","3,181","3,090","2,126","2,214","2,435","2,444","1,868","2,092","2,081","1,466","1,739","1,676","1,391",905,"1,009",656,801,657,721,684,617,434,519,515,509,370,357,291,274,187,146,152,43,94,85,75,44,41,31,26,17,10,4,1
12-12-2020,"16,295,458","9,827,026","6,836,313","2,597,711","2,351,372","1,809,455","1,780,673","1,805,873","1,741,439","1,298,776","1,408,909","1,489,328","1,229,379","1,115,201","1,092,407","872,228","980,943","845,083","594,523","605,243","569,205","600,397","545,567","567,974","572,600","448,841","487,849","432,327","447,039","394,564","373,831","353,269","320,098","340,287","359,583","316,581","255,758","271,200","255,459","246,694","187,779","183,099","171,542","167,155","200,765","168,388","182,601","177,665","156,359","143,705","127,087","152,452","150,947","146,317","146,385","140,784","103,564","145,789","140,680","124,264","128,541","122,648","106,622","120,611","109,104","86,949","125,669","115,782","113,207","93,737","106,715","99,543","92,113","80,309","91,121","89,880","90,978","88,820","86,701","75,507","72,140","72,044","76,718","74,664","58,305","41,736","46,863","52,738","48,826","40,439","40,546","40,755","40,741","31,375","24,386","30,073","26,369","28,024","25,087","16,956","20,468","16,097","18,161","13,649","16,893","16,680","17,473","16,061","8,849","12,501","13,398","13,326","10,501","12,588","11,162","11,509","10,980","11,262","9,267","8,911","8,965","9,465","9,330","7,378","6,685","6,428","7,236","7,623","6,852","5,649","6,055","5,839","3,579","4,180","5,887","5,339","5,721","5,539","5,183","4,579","3,779","3,202","3,181","3,090","2,160","2,214","2,438","2,444","1,908","2,092","2,082","1,466","1,745","1,676","1,391",905,"1,009",656,801,659,723,720,617,434,520,515,509,370,357,292,274,187,147,152,43,94,87,76,44,41,31,27,17,10,4,1
13-12-2020,"16,549,366","9,857,380","6,880,595","2,625,848","2,365,319","1,830,956","1,809,809","1,825,775","1,741,439","1,320,592","1,417,072","1,494,602","1,241,436","1,126,700","1,100,818","894,215","983,045","852,965","603,603","611,631","579,079","603,159","551,900","569,781","573,622","454,852","489,178","438,425","448,331","397,597","373,831","356,015","320,098","344,700","359,749","319,822","261,437","276,247","257,275","247,593","190,585","189,726","174,299","171,423","201,524","172,523","183,755","178,952","158,334","145,245","130,794","153,585","150,947","148,325","147,030","140,784","107,116","146,044","140,827","125,723","129,099","123,842","108,099","121,089","110,393","90,252","125,669","116,297","114,043","95,481","107,177","100,306","92,913","82,246","91,638","89,880","91,526","88,965","86,725","75,756","72,757","73,025","77,059","74,956","58,320","42,766","47,742","52,933","49,273","40,803","40,948","41,272","41,394","32,135","25,046","30,450","27,071","28,029","25,143","17,713","21,147","16,269","18,217","14,476","17,061","16,812","17,587","16,161","9,180","12,501","13,420","13,348","10,780","12,624","11,219","11,608","11,101","11,302","9,354","9,041","9,173","9,491","9,330","7,447","6,714","6,528","7,288","7,648","6,864","5,721","6,063","5,879","3,894","4,209","5,887","5,340","5,725","5,552","5,185","4,579","3,779","3,221","3,206","3,090","2,199","2,250","2,440","2,444","1,932","2,096","2,083","1,482","1,751","1,676","1,395",907,"1,009",711,801,668,728,720,628,437,525,515,509,370,359,292,274,187,148,152,43,94,87,76,44,41,31,27,17,10,4,1
14-12-2020,"16,767,554","9,906,288","6,903,833","2,681,256","2,379,915","1,849,403","1,866,345","1,855,737","1,762,036","1,350,690","1,425,774","1,498,160","1,250,044","1,140,572","1,115,770","900,666","984,973","860,964","621,944","623,309","581,079","608,137","559,587","573,830","575,972","464,312","492,332","440,787","450,733","400,826","384,557","359,070","320,098","350,938","360,013","325,051","271,364","283,870","262,477","249,244","193,007","191,063","179,653","178,986","202,110","177,358","186,041","179,449","162,148","147,613","133,489","155,184","150,947","148,682","147,150","142,325","113,095","146,449","141,121","127,253","129,405","125,173","111,102","121,575","111,361","95,021","126,504","117,242","114,359","96,745","107,786","101,461","93,582","84,846","92,597","91,357","92,055","89,143","86,741","76,449","73,175","73,851","77,674","75,094","58,325","43,484","49,191","53,014","49,484","41,158","41,803","41,900","41,880","33,478","25,885","31,110","27,766","28,039","25,143","18,385","21,591","16,726","18,322","15,101","17,146","17,002","17,587","16,188","9,708","12,873","13,431","13,379","10,971","12,741","11,246","11,792","11,254","11,357","9,492","9,166","9,295","9,491","9,330","7,624","6,825","6,659","7,382","7,674","6,879","5,836","6,070","5,920","4,030","4,237","5,887","5,353","5,733","5,564","5,185","4,579","3,782","3,251","3,206","3,090","2,258","2,277","2,445","2,444","1,932","2,096","2,083","1,566","1,770","1,676","1,402",912,"1,010",711,801,668,729,725,628,438,528,523,509,373,359,292,275,187,148,152,69,98,88,76,46,41,31,27,17,10,4,1
15-12-2020,"16,937,154","9,906,507","6,929,409","2,681,256","2,379,915","1,869,666","1,866,345","1,855,737","1,762,036","1,357,141","1,434,516","1,503,222","1,250,044","1,140,572","1,115,770","900,666","986,130","866,127","621,944","623,309","581,079","608,137","559,587","573,830","575,972","468,862","492,332","440,787","450,733","400,826","384,557","359,506","320,098","350,938","360,013","325,051","271,364","283,870","262,477","249,244","194,619","191,063","179,653","178,986","202,180","177,358","186,041","181,544","162,148","147,613","133,489","155,184","153,169","148,682","147,150","142,325","113,095","146,449","141,121","127,253","129,405","125,173","111,102","122,086","111,361","95,021","126,504","117,242","114,359","96,745","107,786","101,461","94,223","84,846","92,597","91,357","92,055","89,268","86,741","76,449","73,374","73,851","77,674","75,094","58,325","43,484","49,191","53,014","49,484","41,334","41,803","41,900","41,880","33,478","25,885","31,110","27,766","28,039","25,214","18,385","21,591","16,726","18,322","15,450","17,146","17,002","17,587","16,277","10,029","12,873","13,457","13,379","11,135","12,741","11,358","11,792","11,254","11,361","9,492","9,302","9,377","9,588","9,351","7,624","6,825","6,747","7,382","7,674","6,885","5,836","6,070","5,943","4,209","4,237","5,887","5,359","5,733","5,564","5,185","4,579","3,782","3,266","3,206","3,090","2,322","2,277","2,445","2,444","1,934","2,096","2,084","1,566","1,771","1,676","1,402",912,"1,010",711,801,671,729,725,628,438,528,523,509,373,359,296,275,187,148,152,69,98,88,76,46,41,31,28,17,10,4,1
16-12-2020,"17,159,794","9,933,997","6,974,258","2,734,454","2,391,447","1,888,116","1,898,447","1,888,144","1,771,488","1,388,184","1,444,646","1,510,203","1,267,202","1,159,901","1,131,077","919,704","987,675","873,679","639,746","636,154","594,148","611,422","571,749","576,731","578,916","477,353","495,841","445,977","452,988","403,619","394,453","363,287","348,585","358,296","360,335","330,343","282,601","288,567","267,585","250,916","196,987","198,387","184,042","187,336","202,356","183,045","188,545","184,287","165,897","148,877","139,088","156,585","154,096","150,218","147,716","143,735","119,779","146,971","141,417","130,329","130,828","127,557","115,606","122,609","113,241","99,869","126,835","117,542","114,943","100,389","108,480","103,232","95,353","87,913","93,065","92,577","92,853","89,444","86,770","76,776","74,132","75,597","78,151","75,396","58,353","45,442","50,637","53,386","49,970","42,077","42,563","42,250","42,397","34,447","27,495","31,870","28,733","28,056","25,359","19,271","21,864","17,276","18,456","15,789","17,336","17,143","17,587","16,362","10,418","12,873","13,474","13,392","11,431","12,815","11,522","11,907","11,415","11,395","9,671","9,452","9,511","9,597","9,351","7,804","6,912","6,832","7,382","7,698","6,900","5,878","6,091","5,973","4,300","4,261","5,887","5,381","5,759","5,578","5,195","4,579","3,785","3,295","3,222","3,090","2,361","2,365","2,451","2,447","2,025","2,100","2,085","1,600","1,784","1,773","1,405",918,"1,010",711,801,678,735,729,633,439,532,524,509,373,362,297,278,202,148,152,85,98,88,76,46,41,31,28,17,10,4,1
17-12-2020,"17,425,857","9,974,944","7,053,486","2,762,668","2,409,062","1,948,660","1,955,680","1,906,377","1,782,566","1,420,160","1,456,599","1,517,046","1,277,499","1,171,854","1,138,530","931,751","989,457","883,687","652,525","643,508","602,404","615,058","577,446","578,732","580,449","484,062","496,975","448,522","454,447","409,746","399,511","366,612","357,466","362,616","360,516","332,828","287,730","291,549","269,806","251,692","199,947","201,368","187,103","191,460","203,461","186,963","188,545","186,246","167,731","150,933","142,133","157,305","155,263","151,392","148,214","144,523","123,813","147,192","141,557","131,919","131,435","128,710","117,755","123,153","114,547","103,028","127,019","118,006","115,317","102,043","108,717","104,087","96,209","89,133","93,507","93,283","93,405","89,600","86,777","77,197","75,062","76,251","78,415","75,538","58,377","46,453","51,424","53,386","50,202","42,519","42,995","43,279","42,397","35,387","28,535","32,228","29,361","28,071","25,472","20,004","22,265","17,607","18,504","16,190","17,451","17,256","17,587","16,407","10,893","13,014","13,485","13,402","11,629","12,815","11,749","11,968","11,475","11,458","9,771","9,603","9,672","9,627","9,373","7,900","7,026","6,954","7,466","7,714","6,917","5,969","6,091","6,016","4,449","4,281","5,938","5,401","5,759","5,588","5,214","4,662","3,786","3,315","3,222","3,152","2,361","2,400","2,464","2,447","2,049","2,100","2,085","1,635","1,800","1,773","1,407",923,"1,011",711,801,685,741,760,633,440,534,524,509,373,362,301,278,202,151,152,85,100,88,80,46,41,31,28,17,10,4,1
18-12-2020,"17,628,578","9,987,845","7,111,527","2,791,220","2,427,316","1,948,660","1,955,680","1,906,377","1,805,633","1,449,392","1,468,795","1,524,372","1,289,298","1,182,864","1,145,651","944,381","991,518","892,813","652,525","650,197","610,006","618,204","582,786","578,732","581,811","488,638","498,293","451,494","456,562","409,746","403,989","369,272","367,120","362,616","360,690","334,913","292,640","295,977","269,806","252,474","203,295","204,003","187,103","195,422","204,249","190,235","191,150","188,288","169,648","153,049","146,124","157,305","156,388","152,253","148,665","145,213","128,321","147,531","141,716","131,919","131,435","128,710","119,612","123,701","115,966","106,210","127,019","118,481","115,474","103,555","109,081","104,087","97,028","90,816","93,933","93,772","93,405","89,743","86,789","77,678","76,207","76,251","78,679","75,675","58,386","47,515","51,424","53,553","50,445","42,968","42,995","43,279","42,397","35,763","29,427","32,582","29,361","28,094","25,472","20,658","22,265","18,041","18,575","16,647","17,559","17,256","17,587","16,484","11,436","13,014","13,511","13,418","11,805","12,888","11,866","11,968","11,569","11,502","9,771","9,759","9,791","9,627","9,373","7,970","7,093","7,032","7,466","7,725","6,940","6,049","6,138","6,042","4,611","4,297","5,938","5,428","5,770","5,604","5,214","4,662","3,786","3,330","3,228","3,152","2,506","2,546","2,464","2,447","2,049","2,110","2,087","1,676","1,818","1,779","1,410",941,"1,011",741,801,700,751,760,643,442,534,524,509,373,362,305,279,202,151,152,94,100,88,80,46,41,31,28,17,10,4,1
